forecast_date,target_end_date,location,target,quantile,value,type
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.3,390.0358862361175,quantile
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.35,456.31563943304695,quantile
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.4,525.3640685784766,quantile
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.45,597.9566486534248,quantile
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.5,675.2684732801106,quantile
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.55,759.2350297249806,quantile
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.6,853.0017330863116,quantile
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.65,961.3932869221296,quantile
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.7,1092.0281204715332,quantile
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.75,1257.700504192627,quantile
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.8,1481.0372987259511,quantile
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.85,1807.25132182451,quantile
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.9,2341.498628826333,quantile
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.95,3411.3689550152594,quantile
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.975,4566.823292627964,quantile
2022-11-28,2022-12-24,29,4 wk ahead inc flu hosp,0.99,6025.327455703966,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.01,11.838390113269591,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.025,16.39234477410767,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.05,21.43941322624576,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.1,28.182745063887182,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.15,33.18042055938663,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.2,37.41019065058304,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.25,41.2194568660762,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.3,44.805123580077264,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.35,48.2891862486845,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.4,51.75736355151894,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.45,55.281850100497024,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.5,58.9292962034027,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.55,62.76889145337972,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.6,66.88446786475843,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.65,71.38923128788832,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.7,76.45524203753196,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.75,82.35573433789112,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.8,89.57590747870059,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.85,99.14598750103698,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.9,113.62473750726744,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.95,142.12527294734656,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.975,175.43352991244987,quantile
2022-11-28,2022-12-03,30,1 wk ahead inc flu hosp,0.99,223.3513872076376,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.01,7.56073995741291,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.025,11.006104480763836,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.05,15.51477546655744,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.1,23.795371675686127,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.15,31.240302718610337,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.2,38.03207528088048,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.25,44.484761287522105,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.3,50.77455332491709,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.35,57.00157517748438,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.4,63.23044216497431,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.45,69.49493034241749,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.5,75.8520075089364,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.55,82.42134638647426,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.6,89.39866773375327,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.65,97.0696767512047,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.7,105.8572890423326,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.75,116.44084056869896,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.8,129.98606502936383,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.85,148.75042270661166,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.9,177.8484258870394,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.95,232.3948502974904,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.975,287.25786663637007,quantile
2022-11-28,2022-12-10,30,2 wk ahead inc flu hosp,0.99,352.23286310550606,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.01,3.283091284783657,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.025,5.619863445806283,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.05,9.590137706869118,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.1,19.40799828748507,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.15,29.300190810743757,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.2,38.65396881054251,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.25,47.75006274251314,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.3,56.743980103302064,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.35,65.71396410628427,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.4,74.70353264424912,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.45,83.70801651724769,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.5,92.77471881447008,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.55,102.07381318538822,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.6,111.9128676027481,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.65,122.75012221452108,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.7,135.2593182484041,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.75,150.5259408665971,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.8,170.3962047812979,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.85,198.35487571091548,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.9,242.0721142668114,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.95,322.6644276476343,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.975,399.08215589701257,quantile
2022-11-28,2022-12-17,30,3 wk ahead inc flu hosp,0.99,481.1143627350134,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.01,2.7375661690254294,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.025,4.697194012606015,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.05,8.257673670815368,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.1,17.558336554740485,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.15,27.575152813102967,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.2,37.42204163774687,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.25,47.26370060247342,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.3,57.26630160914903,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.35,67.55446542642262,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.4,78.20065068069314,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.45,89.21458734389986,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.5,100.64177490067829,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.55,112.6724936315382,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.6,125.69068585603917,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.65,140.25930164578426,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.7,157.2272810524744,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.75,177.983803021009,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.8,205.0076372320131,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.85,243.29744997690915,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.9,304.6748723822379,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.95,425.5868842392374,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.975,552.816139706902,quantile
2022-11-28,2022-12-24,30,4 wk ahead inc flu hosp,0.99,703.1193828742844,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.01,20.341152423258848,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.025,27.99232305139565,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.05,36.6250452321526,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.1,49.05324236315067,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.15,59.46845244546584,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.2,68.72243669937549,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.25,77.09965333255741,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.3,84.92740565748669,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.35,92.42711373955714,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.4,99.76493390184692,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.45,107.0981581481334,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.5,114.593173671107,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.55,122.43081043687988,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.6,130.8154148976559,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.65,140.006720736352,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.7,150.37519314482495,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.75,162.51453212285938,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.8,177.4758064794213,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.85,197.4271288509577,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.9,227.7381183713345,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.95,287.95256422480264,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.975,360.6395529665463,quantile
2022-11-28,2022-12-03,31,1 wk ahead inc flu hosp,0.99,473.8695650653213,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.01,14.053990336787558,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.025,20.56068660606369,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.05,28.818406738628788,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.1,43.0894373295021,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.15,56.16599686779633,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.2,68.5057789908683,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.25,80.44786941501236,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.3,92.24895756569929,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.35,104.13400708841893,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.4,116.27163870513436,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.45,128.8116599489353,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.5,141.97857272608695,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.55,156.10765340428046,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.6,171.70196149969286,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.65,189.52333451860423,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.7,210.7572610749564,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.75,237.4552807581587,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.8,273.36912141144865,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.85,326.0574326658272,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.9,412.79795940099007,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.95,580.7187276520409,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.975,742.3613028326059,quantile
2022-11-28,2022-12-10,31,2 wk ahead inc flu hosp,0.99,918.611588981122,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.01,7.766827579183677,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.025,13.129052845262112,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.05,21.0117655605746,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.1,37.12563498038391,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.15,52.86354665918758,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.2,68.28912665142184,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.25,83.79608549746732,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.3,99.57049873579038,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.35,115.84087896103767,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.4,132.7783649846648,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.45,150.52516174973718,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.5,169.3639932573099,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.55,189.78448563355957,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.6,212.5884973636083,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.65,239.0399483008565,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.7,271.1393075288448,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.75,312.395964964729,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.8,369.262479295962,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.85,454.6877579569397,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.9,597.8578004306456,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.95,873.4848481267932,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.975,1124.0831386036375,quantile
2022-11-28,2022-12-17,31,3 wk ahead inc flu hosp,0.99,1363.3535699444365,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.01,6.184367391587342,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.025,10.655850042934343,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.05,17.990740040318975,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.1,34.06299923930378,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.15,50.5130685052535,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.2,66.81851406626916,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.25,83.21298939266697,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.3,99.90763279850157,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.35,117.15213245402369,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.4,135.19129605326086,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.45,154.28922769458177,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.5,174.8127093941676,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.55,197.3036189774291,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.6,222.58064156588372,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.65,251.86418614460135,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.7,287.0619659035789,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.75,331.43237790795865,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.8,391.036941412537,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.85,478.8069962849306,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.9,626.419056004579,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.95,934.7430823428482,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.975,1280.2416262751135,quantile
2022-11-28,2022-12-24,31,4 wk ahead inc flu hosp,0.99,1728.8686595982483,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.01,42.07360008992023,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.025,58.403485917946085,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.05,75.57118847307808,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.1,98.52459687109685,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.15,116.0607250573986,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.2,130.99356859127553,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.25,144.3367403769713,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.3,156.73517976220185,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.35,168.59975890926026,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.4,180.2252354213829,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.45,191.86480093316135,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.5,203.7759216543256,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.55,216.23706050768465,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.6,229.56722048665944,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.65,244.1679038848399,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.7,260.601559298923,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.75,279.7765852406986,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.8,303.28490188487046,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.85,334.3307649517069,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.9,380.6230458354154,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.95,468.7803788371969,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.975,567.7979368115426,quantile
2022-11-28,2022-12-03,32,1 wk ahead inc flu hosp,0.99,706.472506567124,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.01,25.897528436383265,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.025,37.508058896534855,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.05,51.458823066963255,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.1,75.8342287287883,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.15,99.28722382152031,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.2,121.91323396054663,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.25,144.1051780925795,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.3,166.19084773752402,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.35,188.33798577295724,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.4,210.59349283729657,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.45,232.88918090793587,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.5,255.3149699474844,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.55,278.273165869658,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.6,302.50583491846504,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.65,329.12816245258546,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.7,359.8052151764897,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.75,397.2485099851042,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.8,446.1616183776051,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.85,515.5973381716806,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.9,625.4034450426716,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.95,829.0773753341973,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.975,1020.6351762809264,quantile
2022-11-28,2022-12-10,32,2 wk ahead inc flu hosp,0.99,1225.7043962907942,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.01,9.721454645558737,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.025,16.6126340124112,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.05,27.3464662099987,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.1,53.14386913563007,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.15,82.51371403649176,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.2,112.8328907806675,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.25,143.8736158081877,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.3,175.6465499094473,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.35,208.07621263665425,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.4,240.9617160566091,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.45,273.9135608827103,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.5,306.85403533894373,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.55,340.3092541333308,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.6,375.44444935027065,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.65,414.08835262712887,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.7,459.0088710540562,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.75,514.7203663363076,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.8,589.0382322805365,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.85,696.8638771950531,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.9,870.1840152329332,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.95,1189.3743376345967,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.975,1473.4723131605065,quantile
2022-11-28,2022-12-17,32,3 wk ahead inc flu hosp,0.99,1744.936422800869,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.01,7.696119267926182,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.025,13.425303472403003,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.05,23.56816710797072,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.1,49.43545719982567,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.15,79.16271215172577,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.2,110.35415014947203,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.25,143.0734409897494,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.3,177.62726834043008,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.35,214.24763904172028,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.4,252.827577576209,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.45,292.8939226726879,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.5,334.1788636495924,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.55,377.1511333182875,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.6,423.2251714937352,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.65,474.6135666607199,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.7,534.7024320641935,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.75,609.0271715252449,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.8,707.3312516141073,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.85,848.9417705576763,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.9,1078.0771905621657,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.95,1524.2533082986397,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.975,1976.8896427365237,quantile
2022-11-28,2022-12-24,32,4 wk ahead inc flu hosp,0.99,2500.5465726433586,quantile
2022-11-28,2022-12-03,33,1 wk ahead inc flu hosp,0.01,17.57248331221706,quantile
2022-11-28,2022-12-03,33,1 wk ahead inc flu hosp,0.025,23.71555364030359,quantile
2022-11-28,2022-12-03,33,1 wk ahead inc flu hosp,0.05,30.062200597881507,quantile
2022-11-28,2022-12-03,33,1 wk ahead inc flu hosp,0.1,38.71923897829921,quantile
2022-11-28,2022-12-03,33,1 wk ahead inc flu hosp,0.15,45.657846053451244,quantile
